"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/23/2018","080350004","1","1.1","ug/m3 LC","5","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/26/2018","080350004","1","1.5","ug/m3 LC","6","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/29/2018","080350004","1","2","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"02/01/2018","080350004","1","6.1","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"02/04/2018","080350004","1","8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/01/2018","080350004","3","24.8","ug/m3 LC","78","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/02/2018","080350004","3","15.3","ug/m3 LC","58","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/03/2018","080350004","3","6.9","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/04/2018","080350004","3","4.9","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/05/2018","080350004","3","4.3","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/06/2018","080350004","3","9","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/07/2018","080350004","3","6.3","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/08/2018","080350004","3","10","ug/m3 LC","42","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/09/2018","080350004","3","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/10/2018","080350004","3","5.4","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/11/2018","080350004","3","6.1","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/12/2018","080350004","3","6.2","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/13/2018","080350004","3","5.8","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/14/2018","080350004","3","4.1","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/15/2018","080350004","3","4.6","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/16/2018","080350004","3","15.8","ug/m3 LC","59","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/17/2018","080350004","3","10.3","ug/m3 LC","43","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/18/2018","080350004","3","7.8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/19/2018","080350004","3","6.4","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/20/2018","080350004","3","7.3","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/21/2018","080350004","3","6.3","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/22/2018","080350004","3","2.1","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/23/2018","080350004","3","2.4","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/24/2018","080350004","3","3.6","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/25/2018","080350004","3","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/26/2018","080350004","3","3","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/27/2018","080350004","3","3.5","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/28/2018","080350004","3","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/29/2018","080350004","3","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/30/2018","080350004","3","3.4","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/31/2018","080350004","3","5.8","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","035","Douglas","39.5344880009264","-105.070358"
"01/01/2018","490110004","1","19.5","ug/m3 LC","67","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/02/2018","490110004","1","23","ug/m3 LC","74","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/03/2018","490110004","1","20.1","ug/m3 LC","68","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/04/2018","490110004","1","24.2","ug/m3 LC","76","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/05/2018","490110004","1","32.5","ug/m3 LC","94","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/06/2018","490110004","1","31.2","ug/m3 LC","91","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/07/2018","490110004","1","24.6","ug/m3 LC","77","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/08/2018","490110004","1","11.5","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/09/2018","490110004","1","2.5","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/10/2018","490110004","1","2.7","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/11/2018","490110004","1","2.3","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/12/2018","490110004","1","2","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/13/2018","490110004","1","3.7","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/14/2018","490110004","1","7.4","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/15/2018","490110004","1","16.4","ug/m3 LC","60","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/16/2018","490110004","1","9.5","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/17/2018","490110004","1","12.6","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/18/2018","490110004","1","9.6","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/19/2018","490110004","1","3.8","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/20/2018","490110004","1","3.6","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/21/2018","490110004","1","2.3","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/22/2018","490110004","1","8.6","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/23/2018","490110004","1","14.8","ug/m3 LC","57","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/24/2018","490110004","1","9.5","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/25/2018","490110004","1","2.8","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/26/2018","490110004","1","4","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/27/2018","490110004","1","4.1","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/28/2018","490110004","1","6.3","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/29/2018","490110004","1","6.4","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/30/2018","490110004","1","7.7","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/31/2018","490110004","1","4.6","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/01/2018","490110004","3","21.4","ug/m3 LC","71","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/02/2018","490110004","3","21.9","ug/m3 LC","72","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/03/2018","490110004","3","20.8","ug/m3 LC","69","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/04/2018","490110004","3","25.4","ug/m3 LC","79","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/05/2018","490110004","3","33.8","ug/m3 LC","97","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/06/2018","490110004","3","33.8","ug/m3 LC","97","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/07/2018","490110004","3","25.3","ug/m3 LC","79","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/08/2018","490110004","3","9.4","ug/m3 LC","39","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/09/2018","490110004","3","1.9","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/10/2018","490110004","3","3.1","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/11/2018","490110004","3","2.7","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/12/2018","490110004","3","2.4","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/13/2018","490110004","3","5.6","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/14/2018","490110004","3","8.9","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/15/2018","490110004","3","16.2","ug/m3 LC","60","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/16/2018","490110004","3","8.4","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/17/2018","490110004","3","12.5","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/18/2018","490110004","3","9.8","ug/m3 LC","41","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/19/2018","490110004","3","3.1","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/20/2018","490110004","3","3.9","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/21/2018","490110004","3","3.3","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/22/2018","490110004","3","6.2","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/23/2018","490110004","3","13.5","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/24/2018","490110004","3","8.9","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/25/2018","490110004","3","2.9","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/26/2018","490110004","3","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/27/2018","490110004","3","3.3","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/28/2018","490110004","3","7.2","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/29/2018","490110004","3","7.2","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/30/2018","490110004","3","8.1","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/31/2018","490110004","3","5.3","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","36260","Ogden-Clearfield, UT","49","Utah","011","Davis","40.902967","-111.884467"
"01/01/2018","490130002","3","5.9","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/02/2018","490130002","3","4.2","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/03/2018","490130002","3","6.4","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/04/2018","490130002","3","8.7","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/05/2018","490130002","3","9.7","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/06/2018","490130002","3","11.4","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/07/2018","490130002","3","14.4","ug/m3 LC","56","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/08/2018","490130002","3","13.2","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/09/2018","490130002","3","14","ug/m3 LC","55","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/10/2018","490130002","3","10","ug/m3 LC","42","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/11/2018","490130002","3","2.9","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/12/2018","490130002","3","3.1","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/13/2018","490130002","3","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/14/2018","490130002","3","4.6","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/15/2018","490130002","3","4.2","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/16/2018","490130002","3","3.1","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/17/2018","490130002","3","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/18/2018","490130002","3","7.4","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/19/2018","490130002","3","8.1","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/20/2018","490130002","3","3.9","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/21/2018","490130002","3","1.9","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/22/2018","490130002","3","4.4","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/23/2018","490130002","3","7.5","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/24/2018","490130002","3","12","ug/m3 LC","50","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/25/2018","490130002","3","19.4","ug/m3 LC","66","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/26/2018","490130002","3","8.3","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/27/2018","490130002","3","2.8","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/28/2018","490130002","3","4.4","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/29/2018","490130002","3","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/30/2018","490130002","3","8.7","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/31/2018","490130002","3","3","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","","","49","Utah","013","Duchesne","40.2941780318187","-110.009732293952"
"01/01/2018","490353006","1","21.6","ug/m3 LC","71","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/02/2018","490353006","1","18.1","ug/m3 LC","64","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/03/2018","490353006","1","21.4","ug/m3 LC","71","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/04/2018","490353006","1","27.4","ug/m3 LC","83","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/05/2018","490353006","1","35.1","ug/m3 LC","99","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/06/2018","490353006","1","37.8","ug/m3 LC","107","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/07/2018","490353006","1","24.2","ug/m3 LC","76","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/08/2018","490353006","1","14.7","ug/m3 LC","56","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/09/2018","490353006","1","3.4","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/10/2018","490353006","1","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/11/2018","490353006","1","2.8","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/12/2018","490353006","1","3.3","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/13/2018","490353006","1","5.2","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/14/2018","490353006","1","9","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/15/2018","490353006","1","13.3","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/17/2018","490353006","1","15.1","ug/m3 LC","57","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
"01/18/2018","490353006","1","9.7","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.736389","-111.872222"
